spkid,full_name,neo,pha,sats,diameter,GM,BV,UB,IR,per_y
20036772,36772 (2000 RF99),N,N,0,18.948,,,,,5.62
20036922,36922 (2000 SN209),N,N,0,18.430,,,,,12.1
20037281,37281 (2000 YA61),N,N,0,15.949,,,,,11.5
20037286,37286 (2000 YL101),N,N,0,19.342,,,,,5.67
20037297,37297 (2001 BQ77),N,N,0,26.879,,,,,12
20037298,37298 (2001 BU80),N,N,0,22.269,,,,,11.6
20037299,37299 (2001 CN21),N,N,0,25.017,,,,,11.7
20037301,37301 (2001 CA39),N,N,0,27.099,,,,,11.8
20037519,37519 Amphios (3040 T-3),N,N,0,33.076,,,,,11.9
20037590,37590 (1991 RA14),N,N,0,15.441,,,,,7.84
20037685,37685 (1995 OU2),N,N,0,21.699,,,,,12
20037715,37715 (1996 RN31),N,N,0,19.007,,,,,11.8
20037732,37732 (1996 TY68),N,N,0,21.474,,,,,12
20037789,37789 (1997 UL16),N,N,0,15.457,,,,,12.1
20038046,38046 Krasnoyarsk (1998 SW144),N,N,0,16.493,,,,,7.87
20038050,38050 Bias (1998 VR38),N,N,0,61.603,,,,,11.8
20038257,38257 (1999 RC13),N,N,0,17.260,,,,,12
20038453,38453 (1999 TU1),N,N,0,18.792,,,,,5.3
20038516,38516 (1999 TQ248),N,N,0,17.030,,,,,5.51
20038548,38548 (1999 VK47),N,N,0,21.570,,,,,5.59
20038574,38574 (1999 WS4),N,N,0,17.296,,,,,11.6
20038577,38577 (1999 XZ10),N,N,0,19.460,,,,,5.76
20038600,38600 (1999 XR213),N,N,0,23.077,,,,,11.7
20038606,38606 (1999 YC13),N,N,0,23.778,,,,,11.7
20038607,38607 (2000 AN6),N,N,0,22.631,,,,,12
20038610,38610 (2000 AU45),N,N,0,29.497,,,,,11.9
20038613,38613 (2000 AV110),N,N,0,24.016,,,,,7.88
20038614,38614 (2000 AA113),N,N,0,17.282,,,,,12.1
20038615,38615 (2000 AV121),N,N,0,21.294,,,,,11.8
20038617,38617 (2000 AY161),N,N,0,16.191,,,,,11.9
20038619,38619 (2000 AW183),N,N,0,21.498,,,,,11.8
20038701,38701 (2000 QB66),N,N,0,21.793,,,,,7.88
20038909,38909 (2000 SQ172),N,N,0,15.129,,,,,5.33
20039263,39263 (2000 YK139),N,N,0,15.755,,,,,5.43
20039264,39264 (2000 YQ139),N,N,0,35.944,,,,,12
20039266,39266 (2001 AT2),N,N,0,15.831,,,,,7.9
20039275,39275 (2001 AV37),N,N,0,20.731,,,,,12
20039278,39278 (2001 BK9),N,N,0,20.120,,,,,12
20039282,39282 (2001 BM36),N,N,0,18.764,,,,,7.88
20039284,39284 (2001 BB62),N,N,0,17.213,,,,,11.9
20039285,39285 Kipkeino (2001 BP75),N,N,0,17.602,,,,,11.8
20039286,39286 (2001 CX6),N,N,0,20.796,,,,,12.1
20039294,39294 (2001 DB33),N,N,0,19.223,,,,,7.83
20039362,39362 (2002 BU1),N,N,0,15.328,,,,,11.6
20039369,39369 (2002 CE13),N,N,0,33.218,,,,,11.8
20039427,39427 Charlottebronte (3360 T-2),N,N,0,15.312,,,,,7.96
20039459,39459 (4266 T-3),N,N,0,15.290,,,,,5.43
20039474,39474 (1978 VC7),N,N,0,26.068,,,,,12.1
20039510,39510 (1982 DU),N,N,0,16.520,,,,,5.15
20039789,39789 (1997 OA),N,N,0,17.670,,,,,5.71
20039794,39794 (1997 SU24),N,N,0,19.594,,,,,11.8
20039795,39795 Marson (1997 SF28),N,N,0,18.342,,,,,11.8
20040207,40207 (1998 SE44),N,N,0,17.247,,,,,5.64
20040246,40246 (1998 WV18),N,N,0,19.914,,,,,7.82
20041042,41042 (1999 VB2),N,N,0,17.794,,,,,5.64
20041278,41278 (1999 XA90),N,N,0,16.329,,,,,7.88
20041283,41283 (1999 XM99),N,N,0,17.712,,,,,7.9
20041340,41340 (1999 YO14),N,N,0,34.950,,,,,11.7
20041350,41350 (2000 AJ25),N,N,0,15.978,,,,,11.9
20041351,41351 (2000 AS27),N,N,0,15.109,,,,,7.75
20041353,41353 (2000 AB33),N,N,0,17.480,,,,,12
20041359,41359 (2000 AG55),N,N,0,15.759,,,,,11.7
20041379,41379 (2000 AS105),N,N,0,31.006,,,,,11.6
20041397,41397 (2000 AS175),N,N,0,20.059,,,,,5.82
20041406,41406 (2000 AD188),N,N,0,15.687,,,,,5.54
20041427,41427 (2000 DY4),N,N,0,17.589,,,,,12.2
20041488,41488 Sindbad (2000 QE71),N,N,0,18.149,,,,,7.83
20042168,42168 (2001 CT13),N,N,0,18.934,,,,,11.8
20042179,42179 (2001 CP25),N,N,0,15.216,,,,,12.1
20042182,42182 (2001 CP29),N,N,0,18.233,,,,,11.8
20042187,42187 (2001 CS32),N,N,0,38.322,,,,,11.9
20042200,42200 (2001 DJ26),N,N,0,16.039,,,,,12.4
20042237,42237 (2001 EG21),N,N,0,17.987,,,,,7.91
20042277,42277 (2001 SQ51),N,N,0,19.765,,,,,11.7
20042367,42367 (2002 CQ134),N,N,0,32.160,,,,,12
20042554,42554 (1996 RJ28),N,N,0,27.397,,,,,11.6
20042555,42555 (1996 RU31),N,N,0,17.909,,,,,12
20043110,43110 (1999 XH29),N,N,0,15.794,,,,,5.72
20043139,43139 (1999 XM90),N,N,0,17.568,,,,,5.72
20043152,43152 (1999 XM115),N,N,0,16.224,,,,,5.58
20043173,43173 (1999 XK177),N,N,0,17.783,,,,,5.63
20043199,43199 (2000 AJ68),N,N,0,15.526,,,,,5.49
20043202,43202 (2000 AQ70),N,N,0,15.671,,,,,5.63
20043212,43212 Katosawao (2000 AL113),N,N,0,19.212,,,,,12.2
20043231,43231 (2000 AU177),N,N,0,18.221,,,,,5.61
20043354,43354 (2000 SZ278),N,N,0,17.439,,,,,5.58
20043390,43390 (2000 WF62),N,N,0,27.208,,,,,6.21
20043812,43812 (1991 RJ29),N,N,0,15.563,,,,,5.6
20043940,43940 (1996 XY5),N,N,0,15.765,,,,,7.85
20044566,44566 (1999 CK103),N,N,0,27.818,,,,,6.12
20045453,45453 (2000 AB193),N,N,0,16.060,,,,,5.76
20045468,45468 (2000 AL203),N,N,0,15.085,,,,,5.65
20045502,45502 (2000 BZ8),N,N,0,16.772,,,,,5.6
20045566,45566 (2000 CK58),N,N,0,18.211,,,,,5.64
20045602,45602 (2000 DX17),N,N,0,15.120,,,,,5.75
20045739,45739 (2000 HR25),N,N,0,15.519,,,,,7.98
20045822,45822 (2000 QQ116),N,N,0,19.063,,,,,12
20045850,45850 (2000 SH209),N,N,0,15.309,,,,,7.85
20046231,46231 (2001 HM5),N,N,0,16.494,,,,,5.78
20046263,46263 (2001 HH48),N,N,0,16.011,,,,,5.57
20046299,46299 (2001 MR24),N,N,0,15.348,,,,,5.61
20046436,46436 (2002 LH5),N,N,0,15.042,,,,,4.92
20046564,46564 (1991 RA11),N,N,0,21.536,,,,,5.68
20046629,46629 (1994 PS38),N,N,0,15.629,,,,,7.86
20046670,46670 (1996 NU),N,N,0,20.490,,,,,5.67
20046676,46676 (1996 RF29),N,N,0,18.107,,,,,11.7
20046925,46925 (1998 SS27),N,N,0,16.091,,,,,4.22
20047078,47078 Llebaria (1998 YS2),N,N,0,15.838,,,,,5.81
20047139,47139 (1999 GN9),N,N,0,16.486,,,,,5.59
20047678,47678 (2000 CT75),N,N,0,15.678,,,,,5.5
20047735,47735 (2000 DS60),N,N,0,15.595,,,,,5.81
20047786,47786 (2000 EQ20),N,N,0,18.462,,,,,5.08
20047870,47870 (2000 FK13),N,N,0,18.043,,,,,5.81
20047907,47907 (2000 GT71),N,N,0,15.313,,,,,7.9
20047946,47946 (2000 JB52),N,N,0,18.333,,,,,5.76
20047955,47955 (2000 QZ73),N,N,0,21.452,,,,,11.5
20047956,47956 (2000 QS103),N,N,0,19.482,,,,,11.7
20047957,47957 (2000 QN116),N,N,0,26.634,,,,,12.1
20047962,47962 (2000 RU69),N,N,0,24.011,,,,,12.1
20047963,47963 (2000 SO56),N,N,0,26.772,,,,,12.1
20047964,47964 (2000 SG131),N,N,0,16.521,,,,,11.9
20047967,47967 (2000 SL298),N,N,0,20.964,,,,,12
20047969,47969 (2000 TG64),N,N,0,23.480,,,,,12.1
20048249,48249 (2001 SY345),N,N,0,18.713,,,,,11.5
20048254,48254 (2001 UE83),N,N,0,21.049,,,,,11.8
20048269,48269 (2002 AX166),N,N,0,21.961,,,,,11.8
20048373,48373 Gorgythion (2161 T-3),N,N,0,20.267,,,,,12.2
20048438,48438 (1989 WJ2),N,N,0,36.052,,,,,11.7
20048462,48462 (1991 RT6),N,N,0,15.366,,,,,5.65
20048498,48498 (1993 BS6),N,N,0,17.654,,,,,5.67
20048668,48668 (1995 XB1),N,N,0,15.334,,,,,5.7
20048764,48764 (1997 JJ10),N,N,0,28.043,,,,,11.8
20048767,48767 Skamander (1997 JG15),N,N,0,21.815,,,,,11.9
20048832,48832 (1997 YR3),N,N,0,16.753,,,,,5.18
20048842,48842 Alexmazzanti (1998 BA44),N,N,0,17.019,,,,,5.58
20049513,49513 (1999 CK28),N,N,0,19.009,,,,,5.71
20049591,49591 (1999 DO2),N,N,0,17.646,,,,,5.77
20049598,49598 (1999 FU17),N,N,0,15.341,,,,,5.58
20049606,49606 (1999 FU27),N,N,0,15.729,,,,,5.86
20049630,49630 (1999 GB21),N,N,0,22.037,,,,,5.71
20049650,49650 (1999 JH61),N,N,0,16.835,,,,,5.65
20049651,49651 (1999 JR66),N,N,0,15.044,,,,,6.44
20050330,50330 (2000 CN56),N,N,0,15.400,,,,,5.54
20051118,51118 (2000 HC33),N,N,0,16.706,,,,,5.59
20051178,51178 Geraintjones (2000 HX70),N,N,0,18.513,,,,,7.88
20051291,51291 (2000 KK29),N,N,0,21.079,,,,,5.68
20051327,51327 (2000 LA19),N,N,0,20.824,,,,,5.63
20051339,51339 (2000 OA61),N,N,0,18.717,,,,,11.7
20051340,51340 (2000 QJ12),N,N,0,22.988,,,,,11.6
20051344,51344 (2000 QA127),N,N,0,18.299,,,,,11.8
20051345,51345 (2000 QH137),N,N,0,23.542,,,,,11.9
20051346,51346 (2000 QX158),N,N,0,20.832,,,,,11.6
20051347,51347 (2000 QZ165),N,N,0,23.412,,,,,11.7
20051348,51348 (2000 QR169),N,N,0,18.310,,,,,11.7
20051350,51350 (2000 QU176),N,N,0,27.121,,,,,11.8
20051354,51354 (2000 RX25),N,N,0,28.731,,,,,11.7
20051357,51357 (2000 RM88),N,N,0,19.303,,,,,11.8
20051359,51359 (2000 SC17),N,N,0,22.755,,,,,11.8
20051362,51362 (2000 SY247),N,N,0,18.137,,,,,11.9
20051364,51364 (2000 SU333),N,N,0,27.850,,,,,12.1
20051365,51365 (2000 TA42),N,N,0,40.606,,,,,11.9
20051378,51378 (2001 AT33),N,N,0,23.229,,,,,11.7
20051761,51761 (2001 LD7),N,N,0,15.285,,,,,5.67
20051775,51775 (2001 MZ2),N,N,0,15.441,,,,,5.77
20051790,51790 (2001 MG23),N,N,0,17.416,,,,,5.85
20051852,51852 (2001 OB95),N,N,0,19.326,,,,,5.66
20051854,51854 (2001 OG100),N,N,0,15.912,,,,,5.75
20051910,51910 (2001 QQ60),N,N,0,26.350,,,,,11.7
20051919,51919 (2001 QL86),N,N,0,16.497,,,,,5.73
20051935,51935 (2001 QK134),N,N,0,23.273,,,,,11.8
20051958,51958 (2001 QJ256),N,N,0,27.223,,,,,11.5
20051959,51959 (2001 QH257),N,N,0,18.877,,,,,5.71
20051962,51962 (2001 QH267),N,N,0,27.479,,,,,11.8
20051965,51965 (2001 QO281),N,N,0,15.411,,,,,5.61
20051969,51969 (2001 QZ292),N,N,0,23.705,,,,,11.9
20051994,51994 (2001 TJ58),N,N,0,19.745,,,,,11.9
20052003,52003 (2001 VB77),N,N,0,16.397,,,,,5.65
20052068,52068 (2002 QX40),N,N,0,15.567,,,,,7.85
20052273,52273 (1988 RQ10),N,N,0,17.291,,,,,11.9
20052275,52275 (1988 RS12),N,N,0,18.410,,,,,11.9
20052278,52278 (1988 SG3),N,N,0,20.336,,,,,11.8
20052511,52511 (1996 GH12),N,N,0,21.583,,,,,12
20052567,52567 (1997 HN2),N,N,0,21.577,,,,,11.7
20052767,52767 Ophelestes (1998 MW41),N,N,0,25.070,,,,,12.2
20053402,53402 (1999 JG119),N,N,0,17.118,,,,,5.57
20053418,53418 (1999 PY3),N,N,0,25.302,,,,,11.7
20053419,53419 (1999 PJ4),N,N,0,22.313,,,,,11.8
20053436,53436 (1999 VB154),N,N,0,28.399,,,,,11.4
20053469,53469 (2000 AX8),N,N,0,18.453,,,,,11.6
20053477,53477 (2000 AA54),N,N,0,19.519,,,,,12.2
20054428,54428 (2000 LN27),N,N,0,16.662,,,,,5.57
20054444,54444 (2000 MU5),N,N,0,17.018,,,,,5.8
20054521,54521 Aladdin (2000 QD1),N,N,0,15.762,,,,,5.71
20054582,54582 (2000 QU179),N,N,0,17.052,,,,,11.8
20054596,54596 (2000 QD225),N,N,0,17.529,,,,,11.5
20054626,54626 (2000 SJ49),N,N,0,20.327,,,,,11.7
20054630,54630 (2000 SM112),N,N,0,16.069,,,,,7.95
20054631,54631 (2000 SJ115),N,N,0,17.071,,,,,7.94
20054638,54638 (2000 SC144),N,N,0,15.254,,,,,12.2
20054643,54643 (2000 SP283),N,N,0,18.692,,,,,11.8
20054645,54645 (2000 SR284),N,N,0,19.868,,,,,12.1
20054646,54646 (2000 SS291),N,N,0,16.638,,,,,12
20054649,54649 (2000 SE310),N,N,0,21.398,,,,,12
20054652,54652 (2000 SZ344),N,N,0,16.371,,,,,11.8
20054653,54653 (2000 SB350),N,N,0,19.825,,,,,12
20054655,54655 (2000 SQ362),N,N,0,19.328,,,,,11.7
20054656,54656 (2000 SX362),N,N,0,37.743,,,,,12.2
20054672,54672 (2000 WO180),N,N,0,22.933,,,,,12.1
20054808,54808 (2001 ME24),N,N,0,22.709,,,,,5.6
20055060,55060 (2001 QM73),N,N,0,28.643,,,,,11.5
20055267,55267 (2001 RP132),N,N,0,24.077,,,,,11.6
20055419,55419 (2001 TF19),N,N,0,31.406,,,,,12
20055441,55441 (2001 TS87),N,N,0,16.485,,,,,11.8
20055457,55457 (2001 TH133),N,N,0,24.008,,,,,11.6
20055460,55460 (2001 TW148),N,N,0,15.291,,,,,11.8
20055474,55474 (2001 TY229),N,N,0,21.469,,,,,11.8
20055496,55496 (2001 UC73),N,N,0,19.898,,,,,12
20055563,55563 (2002 AW34),N,N,0,26.631,,,,,11.7
20055568,55568 (2002 CU15),N,N,0,27.608,,,,,11.6
20055574,55574 (2002 CF245),N,N,0,19.241,,,,,11.9
20055578,55578 (2002 GK105),N,N,0,22.045,,,,,12.3
20055678,55678 Lampos (3291 T-1),N,N,0,17.636,,,,,12
20055702,55702 Thymoitos (1302 T-3),N,N,0,19.959,,,,,12
20055946,55946 (1998 HP24),N,N,0,16.005,,,,,5.64
20055956,55956 (1998 HO100),N,N,0,16.421,,,,,5.64
20056326,56326 (1999 VV203),N,N,0,19.019,,,,,5.85
20056355,56355 (2000 AX130),N,N,0,17.588,,,,,12.1
20056768,56768 (2000 OS27),N,N,0,15.930,,,,,5.56
20056951,56951 (2000 SK2),N,N,0,17.876,,,,,11.6
20056962,56962 (2000 SW65),N,N,0,17.821,,,,,12.1
20056968,56968 (2000 SA92),N,N,0,25.865,,,,,11.8
20056976,56976 (2000 SS161),N,N,0,23.483,,,,,12
20057013,57013 (2000 TD39),N,N,0,24.126,,,,,12
20057041,57041 (2001 EN12),N,N,0,22.282,,,,,12.2
20057108,57108 (2001 OS74),N,N,0,22.310,,,,,4.98
20057714,57714 (2001 UY124),N,N,0,28.255,,,,,12
20057904,57904 (2002 ER25),N,N,0,22.222,,,,,12
20057915,57915 (2002 EB110),N,N,0,17.653,,,,,12
20057920,57920 (2002 EL153),N,N,0,16.701,,,,,12.1
20057954,57954 (2002 JA101),N,N,0,17.612,,,,,6.15
20058008,58008 (2002 TW240),N,N,0,25.338,,,,,11.8
20058478,58478 (1996 RC29),N,N,0,15.937,,,,,12.1
20058479,58479 (1996 RJ29),N,N,0,15.272,,,,,11.9
20058480,58480 (1996 RJ33),N,N,0,17.699,,,,,11.8
20058879,58879 (1998 HO126),N,N,0,17.841,,,,,5.8
20058931,58931 Palmys (1998 MK47),N,N,0,27.753,,,,,12
20059050,59050 (1998 TB33),N,N,0,15.324,,,,,7.83
20059079,59079 (1998 VY19),N,N,0,17.944,,,,,7.87
20059112,59112 (1998 WN35),N,N,0,17.644,,,,,7.97
20059915,59915 (1999 RF159),N,N,0,17.726,,,,,5.52
20059998,59998 (1999 TS2),N,N,0,16.723,,,,,5.76
20060042,60042 (1999 TF102),N,N,0,15.292,,,,,6.71
20060381,60381 (2000 AX180),N,N,0,15.085,,,,,7.91
20060383,60383 (2000 AR184),N,N,0,34.916,,,,,12.2
20060399,60399 (2000 AY253),N,N,0,16.897,,,,,12
20060401,60401 (2000 BQ21),N,N,0,18.382,,,,,12.1
20061042,61042 Noviello (2000 KB61),N,N,0,15.702,,,,,7.95
20061610,61610 (2000 QK95),N,N,0,16.192,,,,,12.1
20061896,61896 (2000 QG227),N,N,0,17.527,,,,,11.7
20062114,62114 (2000 RV99),N,N,0,20.182,,,,,11.8
20062128,62128 (2000 SO1),N,N,0,23.166,,,,,5.58
20062201,62201 (2000 SW54),N,N,0,19.132,,,,,12
20062269,62269 (2000 SD91),N,N,0,16.545,,,,,4.9
20062426,62426 (2000 SX186),N,N,0,26.466,,,,,12
20062692,62692 (2000 TE24),N,N,0,16.320,,,,,12
20062714,62714 (2000 TB43),N,N,0,16.599,,,,,12
20062760,62760 (2000 UR9),N,N,0,15.097,,,,,5.85
20063184,63184 (2000 YL91),N,N,0,16.695,,,,,7.87
20063195,63195 (2000 YN120),N,N,0,24.692,,,,,11.9
20063231,63231 (2001 BA15),N,N,0,19.085,,,,,12.4
20063234,63234 (2001 BB20),N,N,0,19.567,,,,,12
20063239,63239 (2001 BD25),N,N,0,19.447,,,,,11.9
20063241,63241 (2001 BJ26),N,N,0,22.593,,,,,12
20063249,63249 (2001 BW35),N,N,0,15.068,,,,,7.74
20063265,63265 (2001 CP12),N,N,0,18.515,,,,,11.9
20063273,63273 (2001 DH4),N,N,0,29.767,,,,,11.9
20063278,63278 (2001 DJ29),N,N,0,15.005,,,,,11.9
20063286,63286 (2001 DZ68),N,N,0,16.057,,,,,12.2
20063287,63287 (2001 DT79),N,N,0,18.666,,,,,11.9
20063292,63292 (2001 DQ89),N,N,0,18.035,,,,,11.9
20063923,63923 (2001 SV41),N,N,0,16.378,,,,,11.7
20063955,63955 (2001 SP65),N,N,0,22.136,,,,,11.8
20064030,64030 (2001 SQ168),N,N,0,20.349,,,,,11.9
20064270,64270 (2001 TA197),N,N,0,16.468,,,,,11.8
20064326,64326 (2001 UX46),N,N,0,15.480,,,,,11.9
20065000,65000 (2002 AV63),N,N,0,24.406,,,,,11.7
20065097,65097 (2002 CC4),N,N,0,22.263,,,,,11.7
20065111,65111 (2002 CG40),N,N,0,21.421,,,,,11.9
20065194,65194 (2002 CV264),N,N,0,18.553,,,,,11.7
20065210,65210 Stichius (2002 EG),N,N,0,21.791,,,,,11.7
20065224,65224 (2002 EJ44),N,N,0,15.990,,,,,12
20065225,65225 (2002 EK44),N,N,0,16.654,,,,,12.2
20065228,65228 (2002 EH58),N,N,0,18.930,,,,,11.5
20065229,65229 (2002 EE61),N,N,0,16.230,,,,,11.6
20065245,65245 (2002 EH130),N,N,0,19.966,,,,,12
20065257,65257 (2002 FU36),N,N,0,23.010,,,,,11.8
20065281,65281 (2002 GM121),N,N,0,19.917,,,,,11.7
20065374,65374 (2002 PP55),N,N,0,15.864,,,,,7.91
20065590,65590 Archeptolemos (1305 T-3),N,N,0,20.267,,,,,11.9
20065677,65677 (1989 EB1),N,N,0,16.246,,,,,5.55
20065866,65866 Wynneozrics (1997 PA4),N,N,0,17.043,,,,,5.65
20065871,65871 (1997 UC22),N,N,0,18.605,,,,,5.77
20066170,66170 (1998 VJ30),N,N,0,15.227,,,,,5.64
20066187,66187 (1998 XS73),N,N,0,21.658,,,,,7.97
20067100,67100 (2000 AL76),N,N,0,15.268,,,,,5.62
20067112,67112 (2000 AA104),N,N,0,15.254,,,,,5.13
20067154,67154 (2000 AJ194),N,N,0,16.026,,,,,5.64
20067246,67246 (2000 ED70),N,N,0,23.327,,,,,7.87
20067340,67340 (2000 JJ21),N,N,0,15.951,,,,,7.96
20067368,67368 (2000 LH33),N,N,0,18.065,,,,,7.91
20067548,67548 (2000 SL47),N,N,0,17.863,,,,,11.9
20068085,68085 (2000 YH104),N,N,0,15.019,,,,,5.61
20068363,68363 (2001 OR49),N,N,0,16.925,,,,,5.67
20068444,68444 (2001 RH142),N,N,0,28.373,,,,,11.9
20068519,68519 (2001 VW15),N,N,0,27.855,,,,,12.1
20068725,68725 (2002 ED3),N,N,0,17.934,,,,,11.8
20068766,68766 (2002 EN102),N,N,0,17.644,,,,,11.9
20069014,69014 (2002 UD1),N,N,0,16.031,,,,,5.72
20069294,69294 (1991 PU9),N,N,0,15.664,,,,,5.62
20069437,69437 (1996 KW2),N,N,0,20.576,,,,,12.2
20069566,69566 (1998 BX),N,N,0,15.638,,,,,7.9
20070005,70005 (1998 XN28),N,N,0,15.578,,,,,5.81
20070027,70027 (1999 BQ15),N,N,0,18.198,,,,,5.84
20070029,70029 (1999 CB),N,N,0,15.770,,,,,5.67
20070104,70104 (1999 JG138),N,N,0,16.632,,,,,5.64
20071727,71727 (2000 HB25),N,N,0,15.757,,,,,5.49
20072911,72911 (2001 OC32),N,N,0,15.570,,,,,5.6
20073363,73363 (2002 KG6),N,N,0,17.077,,,,,5.6
20073429,73429 (2002 LY47),N,N,0,15.016,,,,,5.76
20073677,73677 (1988 SA3),N,N,0,24.711,,,,,12.2
20073795,73795 (1995 FH8),N,N,0,20.014,,,,,11.8
20074487,74487 (1999 CE105),N,N,0,17.178,,,,,6.19
20076583,76583 (2000 GF136),N,N,0,16.078,,,,,5.79
20076801,76801 (2000 PF24),N,N,0,17.557,,,,,5.73
20076804,76804 (2000 QE),N,N,0,16.612,,,,,11.6
20076809,76809 (2000 QQ46),N,N,0,17.662,,,,,11.7
20076812,76812 (2000 QQ84),N,N,0,22.611,,,,,11.8
20076819,76819 (2000 RQ91),N,N,0,19.804,,,,,12.2
20076820,76820 (2000 RW105),N,N,0,17.463,,,,,11.9
20076826,76826 (2000 SW131),N,N,0,21.258,,,,,11.9
20076830,76830 (2000 SA182),N,N,0,23.221,,,,,11.8
20076834,76834 (2000 SA244),N,N,0,16.116,,,,,11.8
20076836,76836 (2000 SB310),N,N,0,18.350,,,,,12
20076837,76837 (2000 SL316),N,N,0,19.997,,,,,11.9
20076838,76838 (2000 ST347),N,N,0,17.345,,,,,11.8
20076857,76857 (2000 WE132),N,N,0,33.098,,,,,12.1
20076867,76867 (2000 YM5),N,N,0,42.849,,,,,11.7
20077766,77766 (2001 PK59),N,N,0,16.100,,,,,5.25
20077878,77878 (2001 SE62),N,N,0,16.100,,,,,5.67
20077891,77891 (2001 SM232),N,N,0,16.447,,,,,11.7
20077894,77894 (2001 SY263),N,N,0,19.966,,,,,11.6
20077897,77897 (2001 TE64),N,N,0,18.608,,,,,12
20077902,77902 (2001 TY141),N,N,0,16.653,,,,,11.7
20078809,78809 (2003 OR22),N,N,0,15.171,,,,,7.91
20078815,78815 (2003 PN6),N,N,0,15.282,,,,,7.82
20079485,79485 (1998 FH10),N,N,0,16.251,,,,,5.75
20080076,80076 (1999 JO101),N,N,0,15.369,,,,,5.46
20080119,80119 (1999 RY138),N,N,0,28.432,,,,,11.9
20080638,80638 (2000 AM217),N,N,0,18.129,,,,,12
20082055,82055 (2000 TY40),N,N,0,24.934,,,,,11.7
20083978,83978 (2002 CC202),N,N,0,17.841,,,,,11.7
20083980,83980 (2002 EP9),N,N,0,16.186,,,,,11.8
20084709,84709 (2002 VW120),N,N,0,19.525,,,,,11.9
20085030,85030 Admetos (2804 P-L),N,N,0,20.898,,,,,11.8
20085716,85716 (1998 SG56),N,N,0,18.754,,,,,5.65
20085807,85807 (1998 WR10),N,N,0,22.309,,,,,11.8
20086061,86061 (1999 RT19),N,N,0,15.157,,,,,5.7
20086140,86140 (1999 RA183),N,N,0,15.426,,,,,5.78
20086281,86281 (1999 UZ10),N,N,0,15.864,,,,,5.7
20088227,88227 (2001 BU42),N,N,0,19.177,,,,,11.8
20088230,88230 (2001 BT65),N,N,0,18.512,,,,,7.92
20088233,88233 (2001 BJ73),N,N,0,15.539,,,,,5.63
20089829,89829 (2002 BQ29),N,N,0,17.429,,,,,11.9
20089858,89858 (2002 CK96),N,N,0,19.389,,,,,11.9
20089924,89924 (2002 ED51),N,N,0,18.587,,,,,12
20089934,89934 (2002 EH95),N,N,0,17.683,,,,,11.9
20089935,89935 (2002 EL138),N,N,0,17.287,,,,,12
20089940,89940 (2002 FG8),N,N,0,20.198,,,,,12
20090337,90337 (2003 FQ97),N,N,0,29.391,,,,,12
20090380,90380 (2003 WX68),N,N,0,17.955,,,,,11.7
20091652,91652 (1999 TZ100),N,N,0,17.589,,,,,5.73
20091776,91776 (1999 TJ206),N,N,0,16.551,,,,,5.64
20092011,92011 (1999 VJ159),N,N,0,15.053,,,,,5.4
20092233,92233 (2000 AU102),N,N,0,23.115,,,,,5.53
20092297,92297 Monrad (2000 EL156),N,N,0,16.152,,,,,5.71
20096295,96295 (1996 JF7),N,N,0,18.765,,,,,12
20097893,97893 (2000 QV65),N,N,0,18.366,,,,,12
20097973,97973 (2000 QB165),N,N,0,15.683,,,,,11.8
20098116,98116 (2000 RA103),N,N,0,19.953,,,,,11.9
20098143,98143 (2000 SS60),N,N,0,18.436,,,,,12.2
20098361,98361 (2000 SG361),N,N,0,18.583,,,,,11.7
20099306,99306 (2001 SC101),N,N,0,16.363,,,,,11.6
20099308,99308 (2001 SD233),N,N,0,20.427,,,,,11.7
20099311,99311 (2001 SQ282),N,N,0,19.350,,,,,11.8
20099323,99323 (2001 TE205),N,N,0,16.549,,,,,11.8
20099327,99327 (2001 UP32),N,N,0,16.654,,,,,11.6
20099328,99328 (2001 UY123),N,N,0,15.582,,,,,11.9
20099334,99334 (2001 VC92),N,N,0,26.242,,,,,12.3
20099877,99877 (2002 PB78),N,N,0,15.064,,,,,7.86
20099943,99943 (2005 AS2),N,N,0,22.942,,,,,12.2
20100475,100475 (1996 TZ36),N,N,0,15.526,,,,,12.3
20101492,101492 (1998 XT1),N,N,0,20.862,,,,,11.8
20101612,101612 (1999 CS8),N,N,0,19.776,,,,,11.8
20101890,101890 (1999 NK55),N,N,0,16.030,,,,,5.74
20103989,103989 (2000 DC94),N,N,0,21.913,,,,,12.4
20105553,105553 (2000 RA50),N,N,0,15.253,,,,,5.71
20105685,105685 (2000 SC51),N,N,0,18.909,,,,,12.1
20105694,105694 (2000 SV62),N,N,0,23.211,,,,,11.9
20105720,105720 (2000 SR79),N,N,0,17.000,,,,,12.2
20105803,105803 (2000 SH132),N,N,0,16.191,,,,,12.1
20105808,105808 (2000 SZ135),N,N,0,24.314,,,,,12
20105901,105901 (2000 SG192),N,N,0,15.619,,,,,12.1
20106001,106001 (2000 SR283),N,N,0,17.304,,,,,12
20106060,106060 (2000 SS316),N,N,0,17.047,,,,,11.8
20106091,106091 (2000 SZ361),N,N,0,15.078,,,,,11.8
20107178,107178 (2001 BE25),N,N,0,19.956,,,,,11.7
20107804,107804 (2001 FV58),N,N,0,18.303,,,,,12.2
20110380,110380 (2001 SO343),N,N,0,15.756,,,,,11.9
20111113,111113 (2001 VK85),N,N,0,15.308,,,,,12.2
20111819,111819 (2002 DD1),N,N,0,19.341,,,,,12
