"spkid","full_name","neo","pha","sats","diameter","GM","BV","UB","IR","per_y"
20004805,"  4805 Asteropaios (1990 VH7)",N,N,0,57.647,,,,,11.8
20004808,"  4808 Ballaero (1925 BA)",N,N,0,19.238,,,,,4.36
20004813,"  4813 Terebizh (1977 RR7)",N,N,0,17.873,,,,,5.52
20004827,"  4827 Dares (1988 QE)",N,N,0,42.770,,,,,11.6
20004828,"  4828 Misenus (1988 RV)",N,N,0,45.954,,,,,11.7
20004829,"  4829 Sergestus (1988 RM1)",N,N,0,32.220,,,,,11.8
20004831,"  4831 Baldwin (1988 RX11)",N,N,0,18.381,,,,,5.42
20004832,"  4832 Palinurus (1988 TU1)",N,N,0,52.058,,,,,12.1
20004833,"  4833 Meges (1989 AL2)",N,N,0,80.165,,,,,12
20004834,"  4834 Thoas (1989 AM2)",N,N,0,72.331,,,,,11.9
20004835,"  4835 Asaeus (1989 BQ)",N,N,0,30.175,,,,,11.8
20004836,"  4836 Medon (1989 CK1)",N,N,0,63.277,,,,,11.9
20004837,"  4837 Bickerton (1989 ME)",N,N,0,28.328,,,,,5.71
20004840,"  4840 Otaynang (1989 UY)",N,N,0,21.151,,,,,5.68
20004843,"  4843 Megantic (1990 DR4)",N,N,0,26.690,,,,,5.44
20004848,"  4848 Tutenchamun (3233 T-2)",N,N,0,22.453,,,,,5.58
20004860,"  4860 Gubbio (1987 EP)",N,N,0,25.733,,,,,4.27
20004867,"  4867 Polites (1989 SZ)",N,N,0,57.251,,,,,11.8
20004870,"  4870 Shcherban' (1989 UK8)",N,N,0,20.018,,,,,5.77
20004889,"  4889 Praetorius (1982 UW3)",N,N,0,21.181,,,,,5.43
20004891,"  4891 Blaga (1984 GR)",N,N,0,20.922,,,,,5.63
20004896,"  4896 Tomoegozen (1986 YA)",N,N,0,28.787,,,,,5.47
20004902,"  4902 Thessandrus (1989 AN2)",N,N,0,51.263,,,,,11.9
20004907,"  4907 Zoser (7618 P-L)",N,N,0,21.162,,,,,5.67
20004916,"  4916 Brumberg (1970 PS)",N,N,0,16.507,,,,,5.31
20004930,"  4930 Rephiltim (1983 AO2)",N,N,0,35.676,,,,,5.52
20004932,"  4932 Texstapa (1984 EA1)",N,N,0,25.603,,,,,5.49
20004940,"  4940 Polenov (1986 QY4)",N,N,0,17.782,,,,,5.46
20004941,"  4941 Yahagi (1986 UA)",N,N,0,17.560,,,,,5.69
20004946,"  4946 Askalaphus (1988 BW1)",N,N,0,48.209,,,,,12.3
20004952,"  4952 Kibeshigemaro (1990 FC1)",N,N,0,19.233,,,,,5.61
20004955,"  4955 Gold (1990 SF2)",N,N,0,19.805,,,,,5.6
20004958,"  4958 Wellnitz (1991 NT1)",N,N,0,16.358,,,,,5.23
20004959,"  4959 Niinoama (1991 PA1)",N,N,0,35.842,,,,,5.58
20004967,"  4967 Glia (1983 CF1)",N,N,0,30.022,,,,,5.59
20004973,"  4973 Showa (1990 FT)",N,N,0,27.958,,,,,6.34
20004975,"  4975 Dohmoto (1990 SZ1)",N,N,0,17.723,,,,,5.4
20004976,"  4976 Choukyongchol (1991 PM)",N,N,0,16.930,,,,,5.26
20004980,"  4980 Magomaev (1974 SP1)",N,N,0,16.963,,,,,5.71
20004998,"  4998 Kabashima (1986 VG)",N,N,0,15.669,,,,,5.22
20005012,"  5012 Eurymedon (9507 P-L)",N,N,0,36.960,,,,,12.1
20005014,"  5014 Gorchakov (1974 ST)",N,N,0,19.297,,,,,5.67
20005017,"  5017 Tenchi (1977 DS2)",N,N,0,22.488,,,,,5.59
20005021,"  5021 Krylania (1982 VK12)",N,N,0,17.519,,,,,5.74
20005022,"  5022 Roccapalumba (1984 HE1)",N,N,0,32.547,,,,,5.59
20005023,"  5023 Agapenor (1985 TG3)",N,N,0,27.850,,,,,11.7
20005024,"  5024 Bechmann (1985 VP)",N,N,0,26.630,,,,,5.79
20005025,"  5025 Mecisteus (1986 TS6)",N,N,0,39.843,,,,,11.8
20005027,"  5027 Androgeos (1988 BX1)",N,N,0,59.786,,,,,12.2
20005028,"  5028 Halaesus (1988 BY1)",N,N,0,50.770,,,,,12.1
20005036,"  5036 Tuttle (1991 US2)",N,N,0,23.370,,,,,5.58
20005041,"  5041 Theotes (1973 SW1)",N,N,0,41.899,,,,,11.9
20005042,"  5042 Colpa (1974 ME)",N,N,0,17.846,,,,,5.21
20005043,"  5043 Zadornov (1974 SB5)",N,N,0,15.280,,,,,5.49
20005055,"  5055 Opekushin (1986 PB5)",N,N,0,15.834,,,,,5.44
20005057,"  5057 Weeks (1987 DC6)",N,N,0,16.372,,,,,5.53
20005070,"  5070 Arai (1991 XT)",N,N,0,28.47,,,,,5.49
20005071,"  5071 Schoenmaker (3099 T-2)",N,N,0,16.331,,,,,5.67
20005079,"  5079 Brubeck (1975 DB)",N,N,0,16.50,,,,,4.29
20005081,"  5081 Sanguin (1976 WC1)",N,N,0,17.464,,,,,3.53
20005084,"  5084 Gnedin (1977 FN1)",N,N,0,17.822,,,,,5.58
20005088,"  5088 Tancredi (1979 QZ1)",N,N,0,15.939,,,,,5.48
20005092,"  5092 Manara (1982 FJ)",N,N,0,24.573,,,,,5.72
20005102,"  5102 Benfranklin (1986 RD1)",N,N,0,16.727,,,,,4.69
20005107,"  5107 Laurenbacall (1987 DS6)",N,N,0,17.030,,,,,5.56
20005116,"  5116 Korsor (1988 EU)",N,N,0,18.573,,,,,5.68
20005119,"  5119 Imbrius (1988 RA1)",N,N,0,49.251,,,,,11.9
20005120,"  5120 Bitias (1988 TZ1)",N,N,0,47.987,,,,,12.1
20005123,"  5123 Cynus (1989 BL)",N,N,0,35.387,,,,,11.9
20005126,"  5126 Achaemenides (1989 CH2)",N,N,0,51.922,,,,,12
20005128,"  5128 Wakabayashi (1989 FJ)",N,N,0,18.325,,,,,4.61
20005130,"  5130 Ilioneus (1989 SC7)",N,N,0,60.711,,,,,11.8
20005133,"  5133 Phillipadams (1990 PA)",N,N,0,22.674,,,,,4.47
20005140,"  5140 Kida (1990 XH)",N,N,0,19.382,,,,,5.65
20005144,"  5144 Achates (1991 XX)",N,N,0,80.958,,,,,11.8
20005153,"  5153 Gierasch (1940 GO)",N,N,0,27.494,,,,,4.33
20005155,"  5155 Denisyuk (1972 HR)",N,N,0,15.350,,,,,5.53
20005162,"  5162 Piemonte (1982 BW)",N,N,0,16.953,,,,,5.25
20005167,"  5167 Joeharms (1985 GU1)",N,N,0,16.918,,,,,4.35
20005176,"  5176 Yoichi (1989 AU)",N,N,0,16.56,,,,,4.4
20005190,"  5190 Fry (1990 UR2)",N,N,0,15.384,,,,,5.59
20005192,"  5192 Yabuki (1991 CC)",N,N,0,31.503,,,,,5.7
20005193,"  5193 Tanakawataru (1992 ET)",N,N,0,21.601,,,,,5.68
20005198,"  5198 Fongyunwah (1975 BP1)",N,N,0,16.611,,,,,5.51
20005209,"  5209 Oloosson (1989 CW1)",N,N,0,48.197,,,,,11.9
20005219,"  5219 Zemka (1976 GU3)",N,N,0,17.192,,,,,5.72
20005222,"  5222 Ioffe (1980 TL13)",N,N,0,17.989,,,,,4.62
20005225,"  5225 Loral (1983 TS1)",N,N,0,15.301,,,,,5.42
20005229,"  5229 Irurita (1987 DE6)",N,N,0,18.270,,,,,5.5
20005233,"  5233 Nastes (1988 RL10)",N,N,0,29.035,,,,,11.7
20005241,"  5241 Beeson (1990 YL)",N,N,0,16.414,,,,,5.54
20005244,"  5244 Amphilochos (1973 SQ1)",N,N,0,36.689,,,,,11.8
20005249,"  5249 Giza (1983 HJ)",N,N,0,20.502,,,,,5.64
20005254,"  5254 Ulysses (1986 VG1)",N,N,0,76.147,,,,,11.9
20005258,"  5258 Rhoeo (1989 AU1)",N,N,0,53.275,,,,,11.7
20005259,"  5259 Epeigeus (1989 BB1)",N,N,0,44.741,,,,,11.9
20005262,"  5262 Brucegoldberg (1990 XB1)",N,N,0,33.25,,,,,5.41
20005263,"  5263 Arrius (1991 GY9)",N,N,0,25.615,,,,,5.71
20005264,"  5264 Telephus (1991 KC)",N,N,0,68.472,,,,,11.9
20005274,"  5274 Degewij (1985 RS)",N,N,0,15.881,,,,,4.37
20005281,"  5281 Lindstrom (1988 SO1)",N,N,0,16.985,,,,,5.23
20005283,"  5283 Pyrrhus (1989 BW)",N,N,0,48.356,,,,,11.8
20005284,"  5284 Orsilocus (1989 CK2)",N,N,0,50.159,,,,,11.9
20005285,"  5285 Krethon (1989 EO11)",N,N,0,49.606,,,,,11.8
20005290,"  5290 Langevin (1990 OD4)",N,N,0,17.957,,,,,4.52
20005295,"  5295 Masayo (1991 CE)",N,N,0,21.045,,,,,5.58
20005296,"  5296 Friedrich (9546 P-L)",N,N,0,19.266,,,,,5.5
20005299,"  5299 Bittesini (1969 LB)",N,N,0,17.731,,,,,5.5
20005301,"  5301 Novobranets (1974 SD3)",N,N,0,20.970,,,,,6.18
20005304,"  5304 Bazhenov (1978 TA7)",N,N,0,18.001,,,,,5.14
20005316,"  5316 Filatov (1982 UB7)",N,N,0,45.693,,,,,5.62
20005320,"  5320 Lisbeth (1985 VD)",N,N,0,16.531,,,,,5.57
20005330,"  5330 Senrikyu (1990 BQ1)",N,N,0,16.541,,,,,4.6
20005336,"  5336 Kley (1991 JE1)",N,N,0,25.260,,,,,5.5
20005337,"  5337 Aoki (1991 LD)",N,N,0,30.782,,,,,5.72
20005339,"  5339 Desmars (1992 CD)",N,N,0,16.356,,,,,5.7
20005346,"  5346 Benedetti (1981 QE3)",N,N,0,15.861,,,,,5.58
20005348,"  5348 Kennoguchi (1988 BB)",N,N,0,15.170,,,,,4.67
20005354,"  5354 Hisayo (1990 BJ2)",N,N,0,15.610,,,,,5.69
20005360,"  5360 Rozhdestvenskij (1975 VD9)",N,N,0,28.062,,,,,5.83
20005361,"  5361 Goncharov (1976 YC2)",N,N,0,23.522,,,,,5.54
20005362,"  5362 Johnyoung (1978 CH)",N,N,0,21.882,,,,,6.23
20005368,"  5368 Vitagliano (1984 SW5)",N,N,0,34.807,,,,,7.91
20005371,"  5371 Albertoaccomazzi (1987 VG1)",N,N,0,18.235,,,,,5.64
20005374,"  5374 Hokutosei (1989 AM1)",N,N,0,38.657,,,,,5.65
20005385,"  5385 Kamenka (1975 TS3)",N,N,0,16.768,,,,,5.6
20005399,"  5399 Awa (1989 BT)",N,N,0,17.410,,,,,4.69
20005403,"  5403 Takachiho (1990 DM)",N,N,0,15.291,,,,,5.25
20005406,"  5406 Jonjoseph (1991 PH11)",N,N,0,16.857,,,,,4.35
20005411,"  5411 Liia (1973 AT3)",N,N,0,19.288,,,,,5.38
20005413,"  5413 Smyslov (1977 EC2)",N,N,0,17.572,,,,,5.62
20005416,"  5416 Estremadoyro (1978 VE5)",N,N,0,19.006,,,,,4.64
20005422,"  5422 Hodgkin (1982 YL1)",N,N,0,16.336,,,,,5.11
20005434,"  5434 Tomwhitney (1989 ES)",N,N,0,17.226,,,,,5.68
20005435,"  5435 Kameoka (1990 BS1)",N,N,0,26.301,,,,,5.6
20005436,"  5436 Eumelos (1990 DK)",N,N,0,37.696,,,,,11.9
20005438,"  5438 Lorre (1990 QJ)",N,N,0,28.072,,,,,4.56
20005439,"  5439 Couturier (1990 RW)",N,N,0,22.099,,,,,7.8
20005441,"  5441 Andymurray (1991 JZ1)",N,N,0,15.420,,,,,5.33
20005446,"  5446 Heyler (1991 PB13)",N,N,0,18.883,,,,,5.76
20005450,"  5450 Sokrates (2780 P-L)",N,N,0,20.526,,,,,4.72
20005454,"  5454 Kojiki (1977 EW5)",N,N,0,16.763,,,,,5.62
20005457,"  5457 Queen's (1980 TW5)",N,N,0,20.553,,,,,5.4
20005458,"  5458 Aizman (1980 TB12)",N,N,0,18.135,,,,,5.65
20005461,"  5461 Autumn (1983 HB1)",N,N,0,21.485,,,,,5.6
20005468,"  5468 Hamatonbetsu (1988 BK)",N,N,0,23.936,,,,,4.87
20005471,"  5471 Tunguska (1988 PK1)",N,N,0,15.954,,,,,5.19
20005476,"  5476 Mulius (1989 TO11)",N,N,0,35.096,,,,,11.6
20005480,"  5480 (1989 YK8)",N,N,0,15.104,,,,,5.54
20005483,"  5483 Cherkashin (1990 UQ11)",N,N,0,17.048,,,,,5.53
20005488,"  5488 Kiyosato (1991 VK5)",N,N,0,18.819,,,,,5.28
20005495,"  5495 Rumyantsev (1972 RY3)",N,N,0,25.518,,,,,6.33
20005505,"  5505 Rundetaarn (1986 VD1)",N,N,0,22.042,,,,,4.87
20005508,"  5508 Gomyou (1988 EB)",N,N,0,15.358,,,,,4.79
20005511,"  5511 Cloanthus (1988 TH1)",N,N,0,39.773,,,,,12.1
20005519,"  5519 Lellouch (1990 QB4)",N,N,0,19.917,,,,,5.63
20005524,"  5524 Lecacheux (1991 RA30)",N,N,0,19.902,,,,,3.64
20005528,"  5528 (1992 AJ)",N,N,0,21.001,,,,,5.85
20005532,"  5532 Ichinohe (1932 CY)",N,N,0,17.929,,,,,5.56
20005550,"  5550 (1981 UB1)",N,N,0,18.320,,,,,5.42
20005567,"  5567 Durisen (1953 FK1)",N,N,0,36.475,,,,,5.05
20005570,"  5570 Kirsan (1976 GM7)",N,N,0,15.471,,,,,5.81
20005572,"  5572 Bliskunov (1978 SS2)",N,N,0,20.015,,,,,5.52
20005576,"  5576 Albanese (1986 UM1)",N,N,0,24.332,,,,,4.58
20005591,"  5591 Koyo (1990 VF2)",N,N,0,17.075,,,,,4.63
20005592,"  5592 Oshima (1990 VB4)",N,N,0,22.657,,,,,5.66
20005594,"  5594 Jimmiller (1991 NK1)",N,N,0,25.856,,,,,5.63
20005603,"  5603 Rausudake (1992 CE)",N,N,0,45.677,,,,,7.97
20005637,"  5637 Gyas (1988 RF1)",N,N,0,28.168,,,,,11.8
20005638,"  5638 Deikoon (1988 TA3)",N,N,0,41.455,,,,,12
20005644,"  5644 Maureenbell (1990 QG2)",N,N,0,15.926,,,,,5.53
20005648,"  5648 Axius (1990 VU1)",N,N,0,59.295,,,,,11.7
20005651,"  5651 Traversa (1991 CA2)",N,N,0,26.88,,,,,5.56
20005652,"  5652 Amphimachus (1992 HS3)",N,N,0,53.921,,,,,11.9
20005654,"  5654 Terni (1993 KG)",N,N,0,18.720,,,,,4.64
20005661,"  5661 Hildebrand (1977 PO1)",N,N,0,34.37,,,,,7.88
20005670,"  5670 Rosstaylor (1985 VF2)",N,N,0,29.619,,,,,5.66
20005697,"  5697 Arrhenius (6766 P-L)",N,N,0,16.501,,,,,5.56
20005698,"  5698 Nolde (4121 T-1)",N,N,0,16.690,,,,,5.52
20005704,"  5704 Schumacher (1950 DE)",N,N,0,23.597,,,,,5.75
20005709,"  5709 Tamyeunleung (1977 TS3)",N,N,0,18.36,,,,,5.43
20005711,"  5711 Eneev (1978 SO4)",N,N,0,38.81,,,,,7.81
20005714,"  5714 Krasinsky (1982 PR)",N,N,0,19.916,,,,,5.55
20005715,"  5715 Kramer (1982 SE1)",N,N,0,16.106,,,,,5.7
20005733,"  5733 (1989 AQ)",N,N,0,20.670,,,,,5.76
20005742,"  5742 (1990 TN4)",N,N,0,17.205,,,,,5.48
20005755,"  5755 (1992 OP7)",N,N,0,15.247,,,,,5.25
20005757,"  5757 Ticha (1967 JN)",N,N,0,20.931,,,,,5.05
20005771,"  5771 Somerville (1987 ST1)",N,N,0,28.306,,,,,5.57
20005780,"  5780 Lafontaine (1990 EJ2)",N,N,0,22.593,,,,,6.13
20005788,"  5788 (1992 NJ)",N,N,0,17.748,,,,,5.71
20005803,"  5803 Otzi (1984 OA)",N,N,0,15.614,,,,,4.29
20005814,"  5814 (1988 XW1)",N,N,0,15.914,,,,,5.25
20005815,"  5815 Shinsengumi (1989 AH)",N,N,0,18.081,,,,,5.7
20005826,"  5826 Bradstreet (1990 DB)",N,N,0,18.818,,,,,5.38
20005831,"  5831 Dizzy (1991 JG)",N,N,0,15.677,,,,,4.42
20005832,"  5832 Martaprincipe (1991 LE1)",N,N,0,23.787,,,,,4.25
20005833,"  5833 Peterson (1991 PQ)",N,N,0,27.077,,,,,6.52
20005839,"  5839 GOI (1974 SJ3)",N,N,0,24.675,,,,,4.58
20005845,"  5845 Davidbrewster (1988 QP)",N,N,0,17.337,,,,,5.5
20005849,"  5849 Bhanji (1990 HF1)",N,N,0,28.39,,,,,5.67
20005852,"  5852 Nanette (1991 HO)",N,N,0,23.738,,,,,4.53
20005854,"  5854 (1992 UP)",N,N,0,17.727,,,,,5.64
20005883,"  5883 Josephblack (1993 VM5)",N,N,0,21.092,,,,,5.66
20005885,"  5885 Apeldoorn (3137 T-2)",N,N,0,17.292,,,,,5.52
20005886,"  5886 Rutger (1975 LR)",N,N,0,17.270,,,,,5.23
20005889,"  5889 Mickiewicz (1979 FA3)",N,N,0,26.414,,,,,5.32
20005900,"  5900 Jensen (1986 TL)",N,N,0,19.934,,,,,5.6
20005907,"  5907 Rhigmus (1989 TU5)",N,N,0,31.248,,,,,11.7
20005914,"  5914 Kathywhaler (1990 WK)",N,N,0,38.097,,,,,6.71
20005919,"  5919 Patrickmartin (1991 PW12)",N,N,0,20.45,,,,,5.71
20005920,"  5920 (1992 SX17)",N,N,0,16.514,,,,,5.55
20005922,"  5922 Shouichi (1992 UV)",N,N,0,29.417,,,,,5.2
20005927,"  5927 Krogh (1938 HA)",N,N,0,15.807,,,,,5.6
20005928,"  5928 Pindarus (1973 SK1)",N,N,0,30.402,,,,,7.91
20005931,"  5931 Zhvanetskij (1976 GK3)",N,N,0,20.927,,,,,5.66
20005957,"  5957 Irina (1988 JN)",N,N,0,15.271,,,,,5.81
20005959,"  5959 Shaklan (1989 NB1)",N,N,0,19.94,,,,,5.7
20005974,"  5974 (1991 UZ2)",N,N,0,15.552,,,,,5.53
20006002,"  6002 Eetion (1988 RO)",N,N,0,40.408,,,,,11.9
20006019,"  6019 Telford (1991 RO6)",N,N,0,15.985,,,,,5.22
20006025,"  6025 Naotosato (1992 YA3)",N,N,0,18.442,,,,,5.25
20006031,"  6031 Ryokan (1982 BQ4)",N,N,0,15.680,,,,,5.23
20006033,"  6033 (1984 SQ4)",N,N,0,15.914,,,,,5.67
20006038,"  6038 (1989 EQ)",N,N,0,22.248,,,,,5.32
20006039,"  6039 Parmenides (1989 RS)",N,N,0,22.030,,,,,6.31
20006052,"  6052 Junichi (1992 CE1)",N,N,0,24.771,,,,,5.84
20006057,"  6057 Robbia (5182 T-3)",N,N,0,29.368,,,,,6.06
20006062,"  6062 Vespa (1983 JQ)",N,N,0,17.275,,,,,5.77
20006072,"  6072 Hooghoudt (1280 T-1)",N,N,0,15.225,,,,,5.6
20006076,"  6076 Plavec (1980 CR)",N,N,0,17.283,,,,,4.29
20006079,"  6079 Gerokurat (1981 DG3)",N,N,0,21.964,,,,,5.75
20006090,"  6090 Aulis (1989 DJ)",N,N,0,59.568,,,,,12.2
20006103,"  6103 (1993 HV)",N,N,0,28.761,,,,,6.35
20006124,"  6124 Mecklenburg (1987 SL10)",N,N,0,19.592,,,,,7.96
20006129,"  6129 Demokritos (1989 RB2)",N,N,0,17.096,,,,,4.66
20006136,"  6136 Gryphon (1990 YH)",N,N,0,15.583,,,,,5.26
20006137,"  6137 Johnfletcher (1991 BY)",N,N,0,30.720,,,,,5.78
20006153,"  6153 Hershey (1990 OB)",N,N,0,19.397,,,,,4.79
20006161,"  6161 Vojno-Yasenetsky (1971 TY2)",N,N,0,17.180,,,,,4.66
20006174,"  6174 Polybius (1983 TR2)",N,N,0,21.008,,,,,5.34
20006175,"  6175 Cori (1983 XW)",N,N,0,15.125,,,,,5.7
20006214,"  6214 Mikhailgrinev (1971 SN2)",N,N,0,16.819,,,,,5.6
20006222,"  6222 (1980 PB3)",N,N,0,27.451,,,,,5.82
20006223,"  6223 Dahl (1980 RD1)",N,N,0,19.634,,,,,4.53
20006237,"  6237 Chikushi (1989 CV)",N,N,0,37.4,,,,,7.78
20006255,"  6255 Kuma (1994 XT)",N,N,0,16.955,,,,,4.54
20006279,"  6279 (1977 UO5)",N,N,0,16.508,,,,,5.55
20006297,"  6297 (1988 VZ1)",N,N,0,16.325,,,,,5.58
20006301,"  6301 Bohumilruprecht (1989 BR1)",N,N,0,18.020,,,,,5.66
20006306,"  6306 Nishimura (1989 UL3)",N,N,0,15.573,,,,,4.37
20006328,"  6328 (1991 NL1)",N,N,0,15.501,,,,,5.64
20006338,"  6338 Isaosato (1992 UO4)",N,N,0,23.065,,,,,5.64
20006340,"  6340 Kathmandu (1993 TF2)",N,N,0,19.078,,,,,5.77
20006343,"  6343 (1993 VK)",N,N,0,20.564,,,,,5.64
20006346,"  6346 Syukumeguri (1995 AY)",N,N,0,19.383,,,,,5.49
20006349,"  6349 Acapulco (1995 CN1)",N,N,0,20.429,,,,,4.36
20006350,"  6350 Schluter (3526 P-L)",N,N,0,21.930,,,,,5.51
20006351,"  6351 Neumann (4277 T-1)",N,N,0,17.402,,,,,5.87
20006353,"  6353 Semper (3107 T-3)",N,N,0,15.497,,,,,5.45
20006355,"  6355 Univermoscow (1969 TX5)",N,N,0,28.38,,,,,5.73
20006359,"  6359 Dubinin (1977 AZ1)",N,N,0,31.902,,,,,5.74
20006362,"  6362 Tunis (1979 KO)",N,N,0,22.678,,,,,5.71
20006366,"  6366 Rainerwieler (1981 UM22)",N,N,0,15.046,,,,,5.64
20006371,"  6371 Heinlein (1985 GS)",N,N,0,20.586,,,,,5.37
20006372,"  6372 Walker (1985 JW1)",N,N,0,42.129,,,,,5.68
20006374,"  6374 Beslan (1986 PY4)",N,N,0,16.233,,,,,5.65
20006379,"  6379 Vrba (1987 VA1)",N,N,0,15.158,,,,,5.17
20006392,"  6392 Takashimizuno (1990 HR)",N,N,0,25.221,,,,,5.77
20006404,"  6404 Vanavara (1991 PS6)",N,N,0,17.276,,,,,5.36
20006415,"  6415 (1993 VR3)",N,N,0,15.848,,,,,5.58
20006419,"  6419 Susono (1993 XX)",N,N,0,16.571,,,,,5.55
20006432,"  6432 Temirkanov (1975 TR2)",N,N,0,21.168,,,,,5.41
20006439,"  6439 Tirol (1988 CV)",N,N,0,17.456,,,,,5.68
20006462,"  6462 Myougi (1994 AF2)",N,N,0,21.465,,,,,5.74
20006465,"  6465 Zvezdotchet (1995 EP)",N,N,0,15.324,,,,,4.37
20006467,"  6467 Prilepina (1979 TS2)",N,N,0,16.788,,,,,4.33
20006475,"  6475 Refugium (1987 SZ6)",N,N,0,29.642,,,,,5.58
20006479,"  6479 Leoconnolly (1988 LC)",N,N,0,15.494,,,,,4.23
20006505,"  6505 Muzzio (1976 AH)",N,N,0,15.558,,,,,5.72
20006509,"  6509 Giovannipratesi (1983 CQ3)",N,N,0,15.004,,,,,4.66
20006545,"  6545 Leitus (1986 TR6)",N,N,0,50.951,,,,,11.7
20006546,"  6546 Kaye (1987 DY4)",N,N,0,21.624,,,,,5.79
20006557,"  6557 Yokonomura (1990 VR3)",N,N,0,15.958,,,,,5.61
20006570,"  6570 Tomohiro (1994 JO)",N,N,0,23.041,,,,,5.55
20006574,"  6574 Gvishiani (1976 QE1)",N,N,0,25.393,,,,,6.27
20006576,"  6576 Kievtech (1978 RK1)",N,N,0,16.759,,,,,5.48
20006582,"  6582 Flagsymphony (1981 VS)",N,N,0,19.311,,,,,4.63
20006613,"  6613 Williamcarl (1994 LK)",N,N,0,19.338,,,,,5.63
20006619,"  6619 Kolya (1973 SS4)",N,N,0,29.519,,,,,5.65
20006655,"  6655 Nagahama (1992 EL1)",N,N,0,16.161,,,,,5.19
20006656,"  6656 Yokota (1992 FF)",N,N,0,18.655,,,,,5.67
20006677,"  6677 Renoir (3045 T-3)",N,N,0,18.573,,,,,5.85
20006716,"  6716 (1990 RO1)",N,N,0,15.985,,,,,4.66
20006720,"  6720 Gifu (1990 VP2)",N,N,0,21.191,,,,,5.44
20006722,"  6722 Bunichi (1991 BG2)",N,N,0,15.135,,,,,5.68
20006723,"  6723 Chrisclark (1991 CL3)",N,N,0,19.052,,,,,5.73
20006724,"  6724 (1991 CX5)",N,N,0,20.506,,,,,5.34
20006759,"  6759 (1980 KD)",N,N,0,18.673,,,,,5.79
20006782,"  6782 (1990 SU10)",N,N,0,15.057,,,,,4.66
20006785,"  6785 (1990 VA7)",N,N,0,27.930,,,,,5.7
20006794,"  6794 Masuisakura (1992 DK)",N,N,0,26.82,,,,,5.42
20006830,"  6830 Johnbackus (1991 JB1)",N,N,0,15.286,,,,,5.63
20006850,"  6850 (1981 QT3)",N,N,0,22.140,,,,,5.58
20006861,"  6861 (1991 FA3)",N,N,0,17.827,,,,,5.57
20006862,"  6862 Virgiliomarcon (1991 GL)",N,N,0,22.747,,,,,5.65
20006869,"  6869 Funada (1992 JP)",N,N,0,23.388,,,,,5.7
20006879,"  6879 Hyogo (1994 TC15)",N,N,0,18.772,,,,,5.53
20006890,"  6890 Savinykh (1975 RP)",N,N,0,19.196,,,,,5.74
20006924,"  6924 Fukui (1993 TP)",N,N,0,29.616,,,,,6.23
20006925,"  6925 Susumu (1993 UW2)",N,N,0,22.860,,,,,4.77
20006952,"  6952 Niccolo (1986 JT)",N,N,0,15.962,,,,,4.94
20006953,"  6953 Davepierce (1986 PC1)",N,N,0,15.849,,,,,5.51
20006955,"  6955 Ekaterina (1987 SP15)",N,N,0,16.049,,,,,5.51
20006960,"  6960 (1989 AL5)",N,N,0,16.360,,,,,5.71
20006975,"  6975 Hiroaki (1992 QM)",N,N,0,18.256,,,,,4.85
20006983,"  6983 Komatsusakyo (1993 YC)",N,N,0,26.889,,,,,5.77
20006984,"  6984 Lewiscarroll (1994 AO)",N,N,0,48.053,,,,,7.94
20006996,"  6996 Alvensleben (2222 T-2)",N,N,0,18.809,,,,,6.34
20006997,"  6997 Laomedon (3104 T-3)",N,N,0,37.549,,,,,11.8
20006998,"  6998 Tithonus (3108 T-3)",N,N,0,27.828,,,,,11.8
20007003,"  7003 Zoyamironova (1976 SZ9)",N,N,0,16.594,,,,,5.72
20007024,"  7024 (1992 PA4)",N,N,0,17.223,,,,,5.51
20007027,"  7027 Toshihanda (1993 XT)",N,N,0,23.833,,,,,7.95
20007029,"  7029 (1993 XT2)",N,N,0,17.961,,,,,5.83
20007036,"  7036 Kentarohirata (1995 BH3)",N,N,0,19.172,,,,,5.45
20007037,"  7037 Davidlean (1995 BK3)",N,N,0,16.601,,,,,5.47
20007050,"  7050 (1982 FE3)",N,N,0,15.632,,,,,4.68
20007051,"  7051 Sean (1985 JY)",N,N,0,15.259,,,,,5.8
20007065,"  7065 Fredschaaf (1992 PU2)",N,N,0,15.986,,,,,4.63
20007085,"  7085 (1991 PE)",N,N,0,16.573,,,,,5.44
20007102,"  7102 Neilbone (1936 NB)",N,N,0,21.426,,,,,5.45
20007113,"  7113 Ostapbender (1986 SD2)",N,N,0,17.813,,,,,5.09
20007119,"  7119 Hiera (1989 AV2)",N,N,0,59.150,,,,,11.6
20007131,"  7131 Longtom (1992 YL)",N,N,0,29.896,,,,,5.66
20007142,"  7142 Spinoza (1994 PC19)",N,N,0,20.287,,,,,5.64
20007152,"  7152 Euneus (1973 SH1)",N,N,0,39.770,,,,,11.7
20007167,"  7167 Laupheim (1985 TD3)",N,N,0,23.229,,,,,5.52
20007174,"  7174 Semois (1988 SQ)",N,N,0,25.526,,,,,7.99
20007192,"  7192 Cieletespace (1993 RY1)",N,N,0,15.028,,,,,5.64
20007214,"  7214 Anticlus (1973 SM1)",N,N,0,19.996,,,,,11.9
20007215,"  7215 Gerhard (1977 FS)",N,N,0,24.354,,,,,5.75
20007217,"  7217 Dacke (1979 QX3)",N,N,0,24.418,,,,,5.77
20007222,"  7222 Alekperov (1981 TJ3)",N,N,0,16.069,,,,,5.79
20007226,"  7226 Kryl (1984 QJ)",N,N,0,16.087,,,,,5.76
